Time,Pitch,SetPitch,ControlSignal,Kp,1/Ti,Td,UPRIGHT
0.0,180.61,180.0,-6.22,12.0,3.0,0.04,180.0
0.0,178.51,180.0,19.74,12.0,3.0,0.04,180.0
0.0,180.56,180.0,1.57,12.0,3.0,0.04,180.0
0.0,180.03,180.0,3.27,12.0,3.0,0.04,180.0
0.0,181.42,180.0,-21.96,12.0,3.0,0.04,180.0
0.0,179.3,180.0,4.64,12.0,3.0,0.04,180.0
0.0,180.46,180.0,-2.49,12.0,3.0,0.04,180.0
0.0,179.29,180.0,0.63,12.0,3.0,0.04,180.0
0.0,179.63,180.0,11.31,12.0,3.0,0.04,180.0
0.0,180.43,180.0,-12.71,12.0,3.0,0.04,180.0
0.0,180.29,180.0,-7.02,12.0,3.0,0.04,180.0
0.0,180.24,180.0,-5.91,12.0,3.0,0.04,180.0
0.0,179.3,180.0,7.63,12.0,3.0,0.04,180.0
0.0,181.06,180.0,-19.54,12.0,3.0,0.04,180.0
0.0,179.06,180.0,15.13,12.0,3.0,0.04,180.0
0.0,180.61,180.0,-9.64,12.0,3.0,0.04,180.0
0.0,178.56,180.0,29.4,12.0,3.0,0.04,180.0
0.0,180.57,180.0,-13.6,12.0,3.0,0.04,180.0
0.0,180.11,180.0,-0.32,12.0,3.0,0.04,180.0
0.0,180.5,180.0,-9.44,12.0,3.0,0.04,180.0
0.0,179.47,180.0,20.36,12.0,3.0,0.04,180.0
0.0,181.04,180.0,-24.52,12.0,3.0,0.04,180.0
0.0,179.33,180.0,18.05,12.0,3.0,0.04,180.0
0.0,180.81,180.0,-24.23,12.0,3.0,0.04,180.0
0.0,179.91,180.0,10.46,12.0,3.0,0.04,180.0
0.0,180.19,180.0,-7.67,12.0,3.0,0.04,180.0
0.0,179.32,180.0,7.17,12.0,3.0,0.04,180.0
0.0,180.95,180.0,-13.73,12.0,3.0,0.04,180.0
0.0,179.49,180.0,4.23,12.0,3.0,0.04,180.0
0.0,180.49,180.0,-4.51,12.0,3.0,0.04,180.0
0.0,178.57,180.0,16.36,12.0,3.0,0.04,180.0
0.0,180.36,180.0,0.82,12.0,3.0,0.04,180.0
0.0,180.44,180.0,-7.7,12.0,3.0,0.04,180.0
0.0,180.18,180.0,7.94,12.0,3.0,0.04,180.0
0.0,180.35,180.0,-2.83,12.0,3.0,0.04,180.0
0.0,180.17,180.0,-7.42,12.0,3.0,0.04,180.0
0.0,179.59,180.0,6.08,12.0,3.0,0.04,180.0
0.0,179.65,180.0,7.01,12.0,3.0,0.04,180.0
0.0,179.54,180.0,6.29,12.0,3.0,0.04,180.0
0.0,179.8,180.0,3.69,12.0,3.0,0.04,180.0
0.0,180.16,180.0,-1.45,12.0,3.0,0.04,180.0
0.0,180.51,180.0,-5.15,12.0,3.0,0.04,180.0
0.0,180.9,180.0,-13.41,12.0,3.0,0.04,180.0
